Date,Close
2017-12-20,9.449999809265137
2017-12-21,9.5
2017-12-22,9.550000190734863
2017-12-26,9.25
2017-12-27,9.300000190734863
2017-12-28,8.949999809265137
2017-12-29,8.800000190734863
2018-01-02,9.550000190734863
2018-01-03,11.399999618530273
2018-01-04,11.949999809265137
2018-01-05,12.350000381469727
2018-01-08,11.949999809265137
2018-01-09,12.300000190734863
2018-01-10,12.300000190734863
2018-01-11,13.699999809265137
2018-01-12,13.600000381469727
2018-01-16,12.600000381469727
2018-01-17,12.074999809265137
2018-01-18,11.399999618530273
2018-01-19,10.75
2018-01-22,11.5
2018-01-23,11.949999809265137
2018-01-24,11.649999618530273
2018-01-25,12.100000381469727
2018-01-26,12.100000381469727
2018-01-29,12.050000190734863
2018-01-30,10.975000381469727
2018-01-31,10.100000381469727
2018-02-01,10.050000190734863
2018-02-02,9.949999809265137
2018-02-05,9.550000190734863
2018-02-06,10.050000190734863
2018-02-07,9.899999618530273
2018-02-08,9.399999618530273
2018-02-09,9.449999809265137
2018-02-12,9.75
2018-02-13,9.649999618530273
2018-02-14,9.800000190734863
2018-02-15,9.699999809265137
2018-02-16,9.550000190734863
2018-02-20,9.100000381469727
2018-02-21,9.149999618530273
2018-02-22,9.149999618530273
2018-02-23,9.550000190734863
2018-02-26,10.25
2018-02-27,10.5
2018-02-28,9.899999618530273
2018-03-01,9.800000190734863
2018-03-02,10.050000190734863
2018-03-05,10.449999809265137
2018-03-06,9.600000381469727
2018-03-07,9.199999809265137
2018-03-08,9.100000381469727
2018-03-09,11.850000381469727
2018-03-12,12.449999809265137
2018-03-13,12.449999809265137
2018-03-14,12.25
2018-03-15,12.149999618530273
2018-03-16,12.5
2018-03-19,12.100000381469727
2018-03-20,12.0
2018-03-21,11.850000381469727
2018-03-22,11.399999618530273
2018-03-23,11.149999618530273
2018-03-26,11.050000190734863
2018-03-27,10.949999809265137
2018-03-28,11.199999809265137
2018-03-29,11.050000190734863
2018-04-02,10.25
2018-04-03,10.899999618530273
2018-04-04,11.850000381469727
2018-04-05,11.649999618530273
2018-04-06,11.399999618530273
2018-04-09,11.199999809265137
2018-04-10,11.949999809265137
2018-04-11,12.399999618530273
2018-04-12,12.800000190734863
2018-04-13,12.699999809265137
2018-04-16,12.75
2018-04-17,13.0
2018-04-18,12.550000190734863
2018-04-19,12.050000190734863
2018-04-20,11.899999618530273
2018-04-23,11.800000190734863
2018-04-24,11.449999809265137
2018-04-25,11.649999618530273
2018-04-26,11.850000381469727
2018-04-27,12.274999618530273
2018-04-30,12.100000381469727
2018-05-01,12.149999618530273
2018-05-02,12.699999809265137
2018-05-03,14.899999618530273
2018-05-04,15.199999809265137
2018-05-07,15.5
2018-05-08,15.25
2018-05-09,15.600000381469727
2018-05-10,14.949999809265137
2018-05-11,16.5
2018-05-14,16.75
2018-05-15,16.299999237060547
2018-05-16,16.100000381469727
2018-05-17,15.949999809265137
2018-05-18,15.5
2018-05-21,15.25
2018-05-22,15.399999618530273
2018-05-23,15.300000190734863
2018-05-24,15.600000381469727
2018-05-25,15.300000190734863
2018-05-29,15.199999809265137
2018-05-30,15.5
2018-05-31,15.600000381469727
2018-06-01,15.600000381469727
2018-06-04,15.199999809265137
2018-06-05,16.049999237060547
2018-06-06,15.649999618530273
2018-06-07,16.450000762939453
2018-06-08,15.875
2018-06-11,16.0
2018-06-12,16.350000381469727
2018-06-13,15.649999618530273
2018-06-14,15.100000381469727
2018-06-15,14.800000190734863
2018-06-18,15.25
2018-06-19,16.399999618530273
2018-06-20,17.450000762939453
2018-06-21,16.299999237060547
2018-06-22,17.200000762939453
2018-06-25,15.399999618530273
2018-06-26,15.100000381469727
2018-06-27,14.550000190734863
2018-06-28,14.75
2018-06-29,14.0
2018-07-02,14.949999809265137
2018-07-03,15.100000381469727
2018-07-05,14.449999809265137
2018-07-06,15.050000190734863
2018-07-09,14.899999618530273
2018-07-10,14.75
2018-07-11,14.899999618530273
2018-07-12,15.100000381469727
2018-07-13,15.199999809265137
2018-07-16,14.850000381469727
2018-07-17,14.899999618530273
2018-07-18,17.899999618530273
2018-07-19,18.450000762939453
2018-07-20,18.600000381469727
2018-07-23,18.950000762939453
2018-07-24,18.950000762939453
2018-07-25,18.600000381469727
2018-07-26,18.350000381469727
2018-07-27,17.600000381469727
2018-07-30,18.0
2018-07-31,19.049999237060547
2018-08-01,18.700000762939453
2018-08-02,18.049999237060547
2018-08-03,18.149999618530273
2018-08-06,18.399999618530273
2018-08-07,18.299999237060547
2018-08-08,18.350000381469727
2018-08-09,18.75
2018-08-10,19.0
2018-08-13,18.75
2018-08-14,19.399999618530273
2018-08-15,18.399999618530273
2018-08-16,18.75
2018-08-17,19.0
2018-08-20,19.100000381469727
2018-08-21,19.149999618530273
2018-08-22,19.25
2018-08-23,19.0
2018-08-24,18.899999618530273
2018-08-27,18.850000381469727
2018-08-28,20.25
2018-08-29,20.149999618530273
2018-08-30,20.0
2018-08-31,20.149999618530273
2018-09-04,19.950000762939453
2018-09-05,20.049999237060547
2018-09-06,19.799999237060547
2018-09-07,18.799999237060547
2018-09-10,17.899999618530273
2018-09-11,17.549999237060547
2018-09-12,17.850000381469727
2018-09-13,17.75
2018-09-14,17.350000381469727
2018-09-17,17.0
2018-09-18,17.100000381469727
2018-09-19,16.5
2018-09-20,16.350000381469727
2018-09-21,15.949999809265137
2018-09-24,16.100000381469727
2018-09-25,16.600000381469727
2018-09-26,16.0
2018-09-27,16.299999237060547
2018-09-28,16.5
2018-10-01,16.260000228881836
2018-10-02,16.18000030517578
2018-10-03,16.280000686645508
2018-10-04,15.390000343322754
2018-10-05,14.920000076293945
2018-10-08,14.130000114440918
2018-10-09,13.680000305175781
2018-10-10,13.239999771118164
2018-10-11,13.210000038146973
2018-10-12,13.329999923706055
2018-10-15,13.050000190734863
2018-10-16,13.380000114440918
2018-10-17,12.989999771118164
2018-10-18,12.710000038146973
2018-10-19,12.329999923706055
2018-10-22,12.09000015258789
2018-10-23,12.09000015258789
2018-10-24,10.869999885559082
2018-10-25,11.630000114440918
2018-10-26,11.520000457763672
2018-10-29,11.529999732971191
2018-10-30,11.75
2018-10-31,11.6899995803833
2018-11-01,11.600000381469727
2018-11-02,12.300000190734863
2018-11-05,11.319999694824219
2018-11-06,11.930000305175781
2018-11-07,12.479999542236328
2018-11-08,11.930000305175781
2018-11-09,10.055000305175781
2018-11-12,10.944999694824219
2018-11-13,11.140000343322754
2018-11-14,10.960000038146973
2018-11-15,12.079999923706055
2018-11-16,12.270000457763672
2018-11-19,11.619999885559082
2018-11-20,11.609999656677246
2018-11-21,12.15999984741211
2018-11-23,11.779999732971191
2018-11-26,11.569999694824219
2018-11-27,10.899999618530273
2018-11-28,11.0
2018-11-29,10.770000457763672
2018-11-30,11.0600004196167
2018-12-03,10.880000114440918
2018-12-04,10.229999542236328
2018-12-06,10.6899995803833
2018-12-07,10.4399995803833
2018-12-10,9.949999809265137
2018-12-11,9.880000114440918
2018-12-12,10.020000457763672
2018-12-13,9.979999542236328
2018-12-14,9.729999542236328
2018-12-17,9.680000305175781
2018-12-18,9.5
2018-12-19,9.489999771118164
2018-12-20,9.399999618530273
2018-12-21,8.649999618530273
2018-12-24,8.65999984741211
2018-12-26,9.270000457763672
2018-12-27,8.789999961853027
2018-12-28,8.930000305175781
2018-12-31,9.050000190734863
2019-01-02,9.119999885559082
2019-01-03,8.380000114440918
2019-01-04,8.670000076293945
2019-01-07,10.25
2019-01-08,10.949999809265137
2019-01-09,11.539999961853027
2019-01-10,12.199999809265137
2019-01-11,12.369999885559082
2019-01-14,12.34000015258789
2019-01-15,12.1899995803833
2019-01-16,11.510000228881836
2019-01-17,11.109999656677246
2019-01-18,11.720000267028809
2019-01-22,11.699999809265137
2019-01-23,11.109999656677246
2019-01-24,11.470000267028809
2019-01-25,12.220000267028809
2019-01-28,12.170000076293945
2019-01-29,12.6899995803833
2019-01-30,13.069999694824219
2019-01-31,13.460000038146973
2019-02-01,14.300000190734863
2019-02-04,14.550000190734863
2019-02-05,14.579999923706055
2019-02-06,14.329999923706055
2019-02-07,14.380000114440918
2019-02-08,14.079999923706055
2019-02-11,13.75
2019-02-12,14.289999961853027
2019-02-13,14.270000457763672
2019-02-14,14.180000305175781
2019-02-15,13.9399995803833
2019-02-19,13.789999961853027
2019-02-20,14.5
2019-02-21,14.9399995803833
2019-02-22,14.739999771118164
2019-02-25,14.8100004196167
2019-02-26,13.84000015258789
2019-02-27,14.029999732971191
2019-02-28,14.34000015258789
2019-03-01,14.359999656677246
2019-03-04,15.029999732971191
2019-03-05,14.390000343322754
2019-03-06,13.420000076293945
2019-03-07,13.619999885559082
2019-03-08,14.010000228881836
2019-03-11,14.699999809265137
2019-03-12,14.9399995803833
2019-03-13,14.84000015258789
2019-03-14,14.510000228881836
2019-03-15,14.40999984741211
2019-03-18,14.899999618530273
2019-03-19,14.84000015258789
2019-03-20,15.09000015258789
2019-03-21,15.5
2019-03-22,14.319999694824219
2019-03-25,14.130000114440918
2019-03-26,14.100000381469727
2019-03-27,13.510000228881836
2019-03-28,13.739999771118164
2019-03-29,13.640000343322754
2019-04-01,13.100000381469727
2019-04-02,13.109999656677246
2019-04-03,13.819999694824219
2019-04-04,13.930000305175781
2019-04-05,14.489999771118164
2019-04-08,15.489999771118164
2019-04-09,14.579999923706055
2019-04-10,14.760000228881836
2019-04-11,14.989999771118164
2019-04-12,14.779999732971191
2019-04-15,14.869999885559082
2019-04-16,15.09000015258789
2019-04-17,14.739999771118164
2019-04-18,14.710000038146973
2019-04-22,14.550000190734863
2019-04-23,14.180000305175781
2019-04-24,14.5
2019-04-25,14.949999809265137
2019-04-26,15.5
2019-04-29,15.899999618530273
2019-04-30,15.920000076293945
2019-05-01,15.949999809265137
2019-05-02,16.1299991607666
2019-05-03,16.3799991607666
2019-05-06,16.709999084472656
2019-05-07,15.9399995803833
2019-05-08,16.1200008392334
2019-05-09,16.100000381469727
2019-05-10,17.469999313354492
2019-05-13,16.739999771118164
2019-05-14,16.8700008392334
2019-05-15,17.190000534057617
2019-05-16,17.559999465942383
2019-05-17,18.549999237060547
2019-05-20,19.049999237060547
2019-05-21,19.780000686645508
2019-05-22,20.559999465942383
2019-05-23,20.360000610351562
2019-05-24,20.3700008392334
2019-05-28,19.170000076293945
2019-05-29,19.65999984741211
2019-05-30,19.489999771118164
2019-05-31,18.899999618530273
2019-06-03,18.3700008392334
2019-06-04,18.6299991607666
2019-06-05,18.639999389648438
2019-06-06,17.969999313354492
2019-06-07,17.90999984741211
2019-06-10,17.260000228881836
2019-06-11,17.559999465942383
2019-06-12,17.90999984741211
2019-06-13,18.25
2019-06-14,18.649999618530273
2019-06-17,19.549999237060547
2019-06-18,19.360000610351562
2019-06-19,20.670000076293945
2019-06-20,21.65999984741211
2019-06-21,21.770000457763672
2019-06-24,21.34000015258789
2019-06-25,21.139999389648438
2019-06-26,20.889999389648438
2019-06-27,21.489999771118164
2019-06-28,22.100000381469727
2019-07-01,22.520000457763672
2019-07-02,22.959999084472656
2019-07-03,23.3700008392334
2019-07-05,22.739999771118164
2019-07-08,19.71500015258789
2019-07-09,20.290000915527344
2019-07-10,20.389999389648438
2019-07-11,19.75
2019-07-12,19.229999542236328
2019-07-15,18.860000610351562
2019-07-16,18.520000457763672
2019-07-17,17.780000686645508
2019-07-18,18.079999923706055
2019-07-19,17.68000030517578
2019-07-22,17.059999465942383
2019-07-23,18.100000381469727
2019-07-24,17.799999237060547
2019-07-25,16.889999389648438
2019-07-26,16.690000534057617
2019-07-29,16.299999237060547
2019-07-30,16.780000686645508
2019-07-31,16.81999969482422
2019-08-01,17.030000686645508
2019-08-02,20.020000457763672
2019-08-05,19.6299991607666
2019-08-06,19.3700008392334
2019-08-07,19.040000915527344
2019-08-08,19.709999084472656
2019-08-09,19.149999618530273
2019-08-12,18.610000610351562
2019-08-13,19.3700008392334
2019-08-14,18.59000015258789
2019-08-15,18.510000228881836
2019-08-16,18.8799991607666
2019-08-19,19.709999084472656
2019-08-20,20.06999969482422
2019-08-21,21.920000076293945
2019-08-22,21.959999084472656
2019-08-23,22.010000228881836
2019-08-26,22.399999618530273
2019-08-27,21.899999618530273
2019-08-28,21.940000534057617
2019-08-29,21.8799991607666
2019-08-30,22.190000534057617
2019-09-03,21.920000076293945
2019-09-04,21.770000457763672
2019-09-05,21.049999237060547
2019-09-06,20.459999084472656
2019-09-09,19.700000762939453
2019-09-10,19.940000534057617
2019-09-11,20.299999237060547
2019-09-12,19.940000534057617
2019-09-13,20.200000762939453
2019-09-16,20.729999542236328
2019-09-17,20.0
2019-09-18,20.56999969482422
2019-09-19,20.56999969482422
2019-09-20,21.739999771118164
2019-09-23,21.3799991607666
2019-09-24,22.100000381469727
2019-09-25,22.530000686645508
2019-09-26,20.860000610351562
2019-09-27,20.479999542236328
2019-09-30,20.260000228881836
2019-10-01,19.18000030517578
2019-10-02,20.100000381469727
2019-10-03,19.969999313354492
2019-10-04,20.989999771118164
2019-10-07,21.3700008392334
2019-10-08,20.600000381469727
2019-10-09,18.7549991607666
2019-10-10,18.639999389648438
2019-10-11,18.549999237060547
2019-10-14,17.989999771118164
2019-10-15,18.889999389648438
2019-10-16,18.600000381469727
2019-10-17,19.190000534057617
2019-10-18,19.270000457763672
2019-10-21,19.18000030517578
2019-10-22,18.6200008392334
2019-10-23,17.59000015258789
2019-10-24,16.920000076293945
2019-10-25,16.8799991607666
2019-10-28,16.84000015258789
2019-10-29,17.719999313354492
2019-10-30,17.479999542236328
2019-10-31,17.3700008392334
2019-11-01,17.65999984741211
2019-11-04,17.149999618530273
2019-11-05,16.329999923706055
2019-11-06,16.459999084472656
2019-11-07,19.0
2019-11-08,19.059999465942383
2019-11-11,18.799999237060547
2019-11-12,18.43000030517578
2019-11-13,19.200000762939453
2019-11-14,18.979999542236328
2019-11-15,18.959999084472656
2019-11-18,19.18000030517578
2019-11-19,19.610000610351562
2019-11-20,19.25
2019-11-21,18.489999771118164
2019-11-22,18.81999969482422
2019-11-25,19.235000610351562
2019-11-26,17.739999771118164
2019-11-27,18.34000015258789
2019-11-29,17.989999771118164
2019-12-02,18.450000762939453
2019-12-03,17.479999542236328
2019-12-04,18.299999237060547
2019-12-05,17.56999969482422
2019-12-06,18.149999618530273
2019-12-09,17.56999969482422
2019-12-10,17.81999969482422
2019-12-11,17.899999618530273
2019-12-12,18.25
2019-12-13,18.520000457763672
2019-12-16,18.459999084472656
2019-12-17,18.579999923706055
2019-12-18,17.979999542236328
2019-12-19,18.010000228881836
2019-12-20,18.350000381469727
2019-12-23,18.239999771118164
2019-12-24,18.959999084472656
2019-12-26,18.56999969482422
2019-12-27,18.204999923706055
2019-12-30,17.540000915527344
2019-12-31,18.0049991607666
2020-01-02,18.31999969482422
2020-01-03,17.549999237060547
2020-01-06,18.110000610351562
2020-01-07,18.239999771118164
2020-01-08,18.040000915527344
2020-01-09,17.59000015258789
2020-01-10,17.729999542236328
2020-01-13,17.389999389648438
2020-01-14,19.885000228881836
2020-01-15,19.809999465942383
2020-01-16,19.864999771118164
2020-01-17,19.15999984741211
2020-01-21,19.280000686645508
2020-01-22,18.989999771118164
2020-01-23,18.719999313354492
2020-01-24,18.149999618530273
2020-01-27,18.729999542236328
2020-01-28,18.889999389648438
2020-01-29,18.780000686645508
2020-01-30,18.440000534057617
2020-01-31,18.040000915527344
2020-02-03,18.719999313354492
2020-02-04,19.459999084472656
2020-02-05,19.059999465942383
2020-02-06,19.440000534057617
2020-02-07,20.59000015258789
2020-02-10,21.565000534057617
2020-02-11,21.579999923706055
2020-02-12,21.760000228881836
2020-02-13,21.969999313354492
2020-02-14,21.739999771118164
2020-02-18,22.15999984741211
2020-02-19,22.5
2020-02-20,22.5
2020-02-21,22.530000686645508
2020-02-24,21.68000030517578
2020-02-25,21.299999237060547
2020-02-26,20.3799991607666
2020-02-27,19.190000534057617
2020-02-28,19.350000381469727
2020-03-02,20.700000762939453
2020-03-03,19.56999969482422
2020-03-04,20.559999465942383
2020-03-05,20.450000762939453
2020-03-06,19.420000076293945
2020-03-09,17.84000015258789
2020-03-10,17.549999237060547
2020-03-11,15.869999885559082
2020-03-12,14.449999809265137
2020-03-13,14.949999809265137
2020-03-16,12.680000305175781
2020-03-17,13.390000343322754
2020-03-18,11.670000076293945
2020-03-19,12.859999656677246
2020-03-20,13.84000015258789
2020-03-23,14.229999542236328
2020-03-24,16.260000228881836
2020-03-25,15.9399995803833
2020-03-26,16.790000915527344
2020-03-27,16.260000228881836
2020-03-30,16.790000915527344
2020-03-31,16.219999313354492
2020-04-01,15.15999984741211
2020-04-02,14.960000038146973
2020-04-03,14.430000305175781
2020-04-06,15.949999809265137
2020-04-07,16.1200008392334
2020-04-08,16.450000762939453
2020-04-09,16.700000762939453
2020-04-13,15.84000015258789
2020-04-14,14.8149995803833
2020-04-15,14.489999771118164
2020-04-16,15.0
2020-04-17,15.529999732971191
2020-04-20,16.545000076293945
2020-04-21,16.229999542236328
2020-04-22,16.31999969482422
2020-04-23,16.600000381469727
2020-04-24,17.329999923706055
2020-04-27,17.65999984741211
2020-04-28,16.969999313354492
2020-04-29,16.829999923706055
2020-04-30,16.600000381469727
2020-05-01,16.030000686645508
2020-05-04,16.020000457763672
2020-05-05,16.6200008392334
2020-05-06,16.190000534057617
2020-05-07,16.65999984741211
2020-05-08,17.299999237060547
2020-05-11,17.68000030517578
2020-05-12,16.985000610351562
2020-05-13,16.3799991607666
2020-05-14,16.43000030517578
2020-05-15,16.6200008392334
2020-05-18,16.860000610351562
2020-05-19,16.81999969482422
2020-05-20,17.239999771118164
2020-05-21,16.25
2020-05-22,17.09000015258789
2020-05-26,16.959999084472656
2020-05-27,19.149999618530273
2020-05-28,18.25
2020-05-29,18.639999389648438
2020-06-01,18.670000076293945
2020-06-02,19.15999984741211
2020-06-03,18.860000610351562
2020-06-04,18.739999771118164
2020-06-05,18.81999969482422
2020-06-08,18.799999237060547
2020-06-09,18.559999465942383
2020-06-10,17.969999313354492
2020-06-11,16.139999389648438
2020-06-12,16.079999923706055
2020-06-15,16.690000534057617
2020-06-16,17.170000076293945
2020-06-17,17.1200008392334
2020-06-18,16.979999542236328
2020-06-19,17.309999465942383
2020-06-22,17.610000610351562
2020-06-23,17.729999542236328
2020-06-24,17.09000015258789
2020-06-25,17.700000762939453
2020-06-26,17.25
2020-06-29,17.329999923706055
2020-06-30,17.860000610351562
2020-07-01,18.25
2020-07-02,18.299999237060547
2020-07-06,17.989999771118164
2020-07-07,17.889999389648438
2020-07-08,18.0
2020-07-09,17.860000610351562
2020-07-10,17.93000030517578
2020-07-13,17.75
2020-07-14,17.420000076293945
2020-07-15,18.514999389648438
2020-07-16,18.299999237060547
2020-07-17,18.469999313354492
2020-07-20,18.809999465942383
2020-07-21,18.65999984741211
2020-07-22,18.350000381469727
2020-07-23,18.020000457763672
2020-07-24,18.280000686645508
2020-07-27,18.920000076293945
2020-07-28,18.549999237060547
2020-07-29,18.190000534057617
2020-07-30,18.149999618530273
2020-07-31,17.59000015258789
2020-08-03,18.229999542236328
2020-08-04,17.899999618530273
2020-08-05,18.170000076293945
2020-08-06,17.40999984741211
2020-08-07,19.6299991607666
2020-08-10,18.75
2020-08-11,18.760000228881836
2020-08-12,18.899999618530273
2020-08-13,19.459999084472656
2020-08-14,19.06999969482422
2020-08-17,19.889999389648438
2020-08-18,19.5
2020-08-19,19.850000381469727
2020-08-20,19.450000762939453
2020-08-21,19.0
2020-08-24,19.079999923706055
2020-08-25,19.219999313354492
2020-08-26,18.915000915527344
2020-08-27,18.969999313354492
2020-08-28,19.3799991607666
2020-08-31,18.969999313354492
2020-09-01,18.700000762939453
2020-09-02,19.06999969482422
2020-09-03,18.229999542236328
2020-09-04,18.43000030517578
2020-09-08,18.270000457763672
2020-09-09,18.809999465942383
2020-09-10,18.290000915527344
2020-09-11,18.229999542236328
2020-09-14,18.690000534057617
2020-09-15,18.709999084472656
2020-09-16,18.93000030517578
2020-09-17,19.06999969482422
2020-09-18,19.889999389648438
2020-09-21,19.200000762939453
2020-09-22,18.81999969482422
2020-09-23,18.190000534057617
2020-09-24,17.989999771118164
2020-09-25,18.40999984741211
2020-09-28,18.829999923706055
2020-09-29,18.809999465942383
2020-09-30,18.34000015258789
2020-10-01,18.06999969482422
2020-10-02,16.959999084472656
2020-10-05,17.290000915527344
2020-10-06,17.489999771118164
2020-10-07,17.829999923706055
2020-10-08,18.65999984741211
2020-10-09,18.610000610351562
2020-10-12,18.479999542236328
2020-10-13,18.850000381469727
2020-10-14,18.280000686645508
2020-10-15,18.09000015258789
2020-10-16,18.149999618530273
2020-10-19,17.075000762939453
2020-10-20,16.760000228881836
2020-10-21,16.559999465942383
2020-10-22,17.0
2020-10-23,17.59000015258789
2020-10-26,17.75
2020-10-27,17.829999923706055
2020-10-28,17.1299991607666
2020-10-29,17.149999618530273
2020-10-30,16.670000076293945
2020-11-02,16.600000381469727
2020-11-03,17.079999923706055
2020-11-04,18.049999237060547
2020-11-05,18.280000686645508
2020-11-06,16.68000030517578
2020-11-09,17.790000915527344
2020-11-10,18.469999313354492
2020-11-11,18.219999313354492
2020-11-12,17.829999923706055
2020-11-13,17.84000015258789
2020-11-16,18.020000457763672
2020-11-17,17.760000228881836
2020-11-18,17.809999465942383
2020-11-19,17.920000076293945
2020-11-20,18.18000030517578
2020-11-23,18.479999542236328
2020-11-24,18.700000762939453
2020-11-25,18.049999237060547
2020-11-27,18.6200008392334
2020-11-30,18.459999084472656
2020-12-01,18.68000030517578
2020-12-02,18.850000381469727
2020-12-03,18.600000381469727
2020-12-04,18.940000534057617
2020-12-07,18.3700008392334
2020-12-08,18.520000457763672
2020-12-09,18.260000228881836
2020-12-10,17.93000030517578
2020-12-11,17.799999237060547
2020-12-14,18.170000076293945
2020-12-15,17.81999969482422
2020-12-16,17.43000030517578
2020-12-17,17.780000686645508
2020-12-18,17.440000534057617
2020-12-21,17.200000762939453
2020-12-22,17.15999984741211
2020-12-23,17.079999923706055
2020-12-24,17.350000381469727
2020-12-28,16.799999237060547
2020-12-29,17.209999084472656
2020-12-30,17.56999969482422
2020-12-31,17.3799991607666
2021-01-04,16.90999984741211
2021-01-05,16.850000381469727
2021-01-06,17.200000762939453
2021-01-07,17.889999389648438
2021-01-08,18.18000030517578
2021-01-11,17.579999923706055
2021-01-12,17.389999389648438
2021-01-13,17.239999771118164
2021-01-14,17.989999771118164
2021-01-15,17.729999542236328
2021-01-19,18.030000686645508
2021-01-20,18.31999969482422
2021-01-21,17.989999771118164
2021-01-22,18.329999923706055
2021-01-25,19.549999237060547
2021-01-26,20.43000030517578
2021-01-27,21.389999389648438
2021-01-28,19.399999618530273
2021-01-29,18.799999237060547
2021-02-01,17.600000381469727
2021-02-02,17.3799991607666
2021-02-03,17.270000457763672
2021-02-04,17.43000030517578
2021-02-05,17.850000381469727
2021-02-08,19.649999618530273
2021-02-09,19.979999542236328
2021-02-10,19.649999618530273
2021-02-11,18.81999969482422
2021-02-12,18.15999984741211
2021-02-16,17.440000534057617
2021-02-17,17.290000915527344
2021-02-18,16.809999465942383
2021-02-19,17.270000457763672
2021-02-22,16.3700008392334
2021-02-23,16.239999771118164
2021-02-24,16.229999542236328
2021-02-25,15.25
2021-02-26,16.239999771118164
2021-03-01,16.020000457763672
2021-03-02,15.729999542236328
2021-03-03,15.430000305175781
2021-03-04,15.244999885559082
2021-03-05,15.829999923706055
2021-03-08,15.979999542236328
2021-03-09,16.100000381469727
2021-03-10,16.139999389648438
2021-03-11,16.260000228881836
2021-03-12,16.25
2021-03-15,15.859999656677246
2021-03-16,15.970000267028809
2021-03-17,15.989999771118164
2021-03-18,15.130000114440918
2021-03-19,15.4399995803833
2021-03-22,15.819999694824219
2021-03-23,14.949999809265137
2021-03-24,14.520000457763672
2021-03-25,14.850000381469727
2021-03-26,14.529999732971191
2021-03-29,14.420000076293945
2021-03-30,14.449999809265137
2021-03-31,14.609999656677246
2021-04-01,14.550000190734863
2021-04-05,14.470000267028809
2021-04-06,14.039999961853027
2021-04-07,14.199999809265137
2021-04-08,14.100000381469727
2021-04-09,13.949999809265137
2021-04-12,13.699999809265137
2021-04-13,13.920000076293945
2021-04-14,13.859999656677246
2021-04-15,14.239999771118164
2021-04-16,14.390000343322754
2021-04-19,14.140000343322754
2021-04-20,14.270000457763672
2021-04-21,14.760000228881836
2021-04-22,14.630000114440918
